cMHCIEnEr,cMHCIEnPm,cMHCIEnRabA,cMHCIEnRabB,cMHCIEnRabC,cMHCIEnRabD,cMHCIEnRabE,cMHCIEnRabF,cMHCIEnRabG,cMHCIEnRabH,cMHCIEnRabI,exCxEnEr,exCxEnPm,exCxEnRabA,exCxEnRabB,exCxEnRabC,exCxEnRabD,exCxEnRabE,exCxEnRabF,exCxEnRabG,exCxEnRabH,exCxEnRabI,imCxEnEr,imCxEnPm,imCxEnRabA,imCxEnRabB,imCxEnRabC,imCxEnRabD,imCxEnRabE,imCxEnRabF,imCxEnRabG,imCxEnRabH,imCxEnRabI,membraneMarkerEr,membraneMarkerPm,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,membraneMarkerRabF,membraneMarkerRabG,membraneMarkerRabH,membraneMarkerRabI,mvbEr,mvbPm,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,mvbRabF,mvbRabG,mvbRabH,mvbRabI,oMHCIEnEr,oMHCIEnPm,oMHCIEnRabA,oMHCIEnRabB,oMHCIEnRabC,oMHCIEnRabD,oMHCIEnRabE,oMHCIEnRabF,oMHCIEnRabG,oMHCIEnRabH,oMHCIEnRabI,ovaCyCy,ovaEnEr,ovaEnPm,ovaEnRabA,ovaEnRabB,ovaEnRabC,ovaEnRabD,ovaEnRabE,ovaEnRabF,ovaEnRabG,ovaEnRabH,ovaEnRabI,pepCyCy,pepEnEr,pepEnPm,pepEnRabA,pepEnRabB,pepEnRabC,pepEnRabD,pepEnRabE,pepEnRabF,pepEnRabG,pepEnRabH,pepEnRabI,pepMHCIEnEr,pepMHCIEnPm,pepMHCIEnRabA,pepMHCIEnRabB,pepMHCIEnRabC,pepMHCIEnRabD,pepMHCIEnRabE,pepMHCIEnRabF,pepMHCIEnRabG,pepMHCIEnRabH,pepMHCIEnRabI,protonCyCy,protonEnEr,protonEnPm,protonEnRabA,protonEnRabB,protonEnRabC,protonEnRabD,protonEnRabE,protonEnRabF,protonEnRabG,protonEnRabH,protonEnRabI,R-TfaEnEr,R-TfaEnPm,R-TfaEnRabA,R-TfaEnRabB,R-TfaEnRabC,R-TfaEnRabD,R-TfaEnRabE,R-TfaEnRabF,R-TfaEnRabG,R-TfaEnRabH,R-TfaEnRabI,R-TfEnPm,REnEr,REnPm,REnRabA,REnRabB,REnRabC,REnRabD,REnRabE,REnRabF,REnRabG,REnRabH,REnRabI,solubleMarkerEr,solubleMarkerPm,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,solubleMarkerRabF,solubleMarkerRabG,solubleMarkerRabH,solubleMarkerRabI,TfaEnEr,TfaEnPm,TfaEnRabA,TfaEnRabB,TfaEnRabC,TfaEnRabD,TfaEnRabE,TfaEnRabF,TfaEnRabG,TfaEnRabH,TfaEnRabI,
0.0,4844.0,373.2,693.8,324.0,7.087,30.76,39.53,36.31,50.96,59.21,0.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,257.0,0.7634,9.818,8.214,2.684,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,10.69,7.076,335.4,3.172,2.85,3.602,3.247,4.875,0.0,4.96E-5,21.98,26.86,234.0,128.2,0.4818,0.6876,1.126,0.8766,1.183,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,50270.0,19290.0,19350.0,987900.0,10060.0,13140.0,8061.0,10610.0,11140.0,0.0,8.59E-35,6.590000000000001E-34,2.914E-33,1.097E-33,4.685E-34,1.4429999999999999E-33,1.8240000000000002E-32,2.2180000000000003E-34,9.135999999999999E-33,5.167000000000001E-34,2.08E-35,0.0,17.61,28.39,75.38,29.26,3.96,2.009,3.882,3.645,4.98,5.912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-5,9.161,4.927,2.016,12.97,1.073,0.7809,0.2136,0.489,0.2288,
0.0,4844.0,371.2,661.7,375.0,2.876,30.76,39.57,36.31,50.98,59.21,0.0,257.0,0.7736,9.647,8.364,2.652,7.274,16.77,15.59,34.38,26.1,0.0,257.0,0.7736,9.647,8.364,2.652,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.11,10.69,7.066,335.4,3.178,2.838,3.601,3.239,4.869,0.0,4.96E-5,23.97,37.27,204.5,130.2,0.4684,0.6353,1.101,0.8416,1.161,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.308E-4,0.0,0.0,83870.0,20150.0,17470.0,918400.0,9571.0,12250.0,7519.0,9931.0,10470.0,0.0,8.59E-35,6.565E-34,2.7769999999999997E-33,1.222E-33,4.7090000000000005E-34,1.374E-33,1.8240000000000002E-32,2.204E-34,9.135E-33,5.1560000000000005E-34,2.08E-35,0.0,17.61,28.42,72.76,31.79,3.994,2.009,3.881,3.645,4.979,5.912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-5,9.158,4.886,2.038,12.99,1.073,0.7809,0.2136,0.4889,0.2287,
0.0,4858.0,370.5,671.9,381.4,1.071,30.77,39.58,36.31,50.98,59.21,0.0,257.1,0.7736,9.46,8.356,2.652,7.274,16.77,15.59,34.38,26.1,0.0,257.1,0.7736,9.46,8.356,2.652,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.07,10.68,7.027,332.6,3.155,2.837,3.569,3.229,4.847,0.0,3.155E-4,24.73,36.22,174.4,131.9,0.4681,0.6254,1.101,0.8367,1.161,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036E-4,0.0,48.02,111900.0,19830.0,16240.0,900900.0,9523.0,11980.0,7362.0,9749.0,10330.0,0.0,1.338E-34,6.562E-34,2.6689999999999997E-33,1.2729999999999999E-33,4.7090000000000005E-34,1.308E-33,1.8240000000000002E-32,2.1910000000000003E-34,9.133999999999999E-33,5.146E-34,2.08E-35,0.0,19.02,28.42,71.2,31.94,3.994,2.009,3.881,3.645,4.979,5.912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07454,9.157,4.866,1.984,12.99,1.073,0.7809,0.2136,0.4889,0.2287,
0.0,4858.0,334.7,697.5,400.0,0.8089,30.77,39.57,36.31,50.98,59.21,0.0,257.2,0.9133,9.219,8.401,2.652,7.274,16.77,15.59,34.38,26.1,0.0,257.2,0.9133,9.219,8.401,2.652,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.05,10.69,7.014,331.7,3.148,2.836,3.558,3.226,4.84,0.0,26.94,24.5,33.7,141.7,132.2,0.4682,0.63,1.101,0.8391,1.161,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.028E-4,0.0,565.3,121500.0,20220.0,15380.0,915200.0,9751.0,12090.0,7453.0,9880.0,10520.0,0.0,1.3700000000000001E-34,6.354E-34,2.632E-33,1.3139999999999999E-33,4.7090000000000005E-34,1.246E-33,1.8240000000000002E-32,2.1780000000000002E-34,9.133999999999999E-33,5.137E-34,2.08E-35,0.0,19.5,25.9,72.57,32.61,3.994,2.009,3.881,3.645,4.979,5.912,0.0,0.0,0.9972,0.002571,1.791E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09356,9.477,4.51,2.001,12.99,1.073,0.7809,0.2136,0.4889,0.2287,
0.0,4882.0,334.8,698.1,380.4,0.758,30.76,39.56,36.31,50.97,59.21,0.0,257.4,0.9129,9.219,8.201,2.652,7.274,16.77,15.59,34.38,26.1,0.0,257.4,0.9129,9.219,8.201,2.652,7.274,16.77,15.59,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.05,10.69,7.014,331.7,3.148,2.836,3.558,3.226,4.84,0.0,26.94,24.38,33.06,138.0,132.2,0.4685,0.6415,1.101,0.8451,1.161,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.171E-4,0.0,596.4,145700.0,20800.0,15330.0,942000.0,10070.0,12370.0,7647.0,10140.0,10840.0,0.0,2.4880000000000003E-34,6.351E-34,2.626E-33,1.195E-33,4.7090000000000005E-34,1.1979999999999999E-33,1.8240000000000002E-32,2.168E-34,9.133E-33,5.13E-34,2.08E-35,0.0,21.72,25.89,72.57,30.39,3.994,2.009,3.881,3.645,4.979,5.912,0.0,0.0,0.9972,0.002571,1.791E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1403,9.477,4.51,1.954,12.98,1.073,0.7809,0.2136,0.4889,0.2287,
0.0,4882.0,334.8,691.6,390.6,0.7352,30.76,39.75,36.09,50.96,59.21,0.0,257.4,0.9126,9.213,8.207,2.652,7.274,16.55,15.81,34.38,26.1,0.0,257.4,0.9126,9.213,8.207,2.652,7.274,16.55,15.81,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,10.68,6.964,328.0,3.09,2.803,3.523,3.188,4.777,0.0,26.94,24.39,32.66,134.7,132.3,0.4692,0.6693,1.101,0.8595,1.162,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021E-4,0.0,599.6,168500.0,21970.0,15700.0,994500.0,10650.0,12940.0,8035.0,10640.0,11440.0,0.0,2.4880000000000003E-34,6.3480000000000005E-34,2.5929999999999998E-33,1.2109999999999999E-33,4.7090000000000005E-34,1.136E-33,1.8240000000000002E-32,2.155E-34,9.133E-33,5.121E-34,2.08E-35,0.0,21.72,25.89,72.06,30.9,3.994,2.009,3.903,3.623,4.979,5.912,0.0,0.0,0.9972,0.002571,1.791E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1403,9.477,4.494,1.97,12.98,1.073,0.7783,0.2162,0.4889,0.2286,
0.0,4900.0,337.7,689.3,375.4,0.7277,30.7,39.72,36.09,50.94,59.21,0.0,257.6,0.9336,9.191,8.027,2.652,7.255,16.55,15.81,34.38,26.1,0.0,257.6,0.9336,9.191,8.027,2.652,7.255,16.55,15.81,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.92,10.67,6.855,321.5,3.021,2.746,3.454,3.124,4.681,0.0,26.94,24.5,31.92,132.1,132.3,0.4701,0.7056,1.102,0.8783,1.163,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.163E-4,0.0,635.9,189400.0,23100.0,16150.0,1048000.0,11200.0,13520.0,8431.0,11160.0,12040.0,0.0,3.4300000000000003E-34,6.399000000000001E-34,2.58E-33,1.1109999999999999E-33,4.7090000000000005E-34,1.0849999999999999E-33,1.8240000000000002E-32,2.1440000000000003E-34,9.131999999999999E-33,5.113000000000001E-34,2.08E-35,0.0,23.43,26.19,71.76,29.2,3.994,2.002,3.903,3.623,4.979,5.912,0.0,0.0,0.9972,0.002571,1.791E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1813,9.477,4.494,1.944,12.98,1.057,0.7783,0.2162,0.4888,0.2286,
0.0,4900.0,342.9,685.0,377.4,0.7234,30.7,39.67,36.09,50.92,59.21,0.0,257.6,0.9685,9.153,8.027,2.652,7.255,16.55,15.81,34.38,26.1,0.0,257.6,0.9685,9.153,8.027,2.652,7.255,16.55,15.81,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.89,10.67,6.854,320.6,2.994,2.741,3.448,3.117,4.663,0.0,26.94,24.66,30.87,130.1,132.3,0.4713,0.756,1.102,0.9043,1.164,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018E-4,0.0,721.4,209300.0,24310.0,16710.0,1105000.0,11800.0,14160.0,8861.0,11720.0,12690.0,0.0,3.4300000000000003E-34,6.491E-34,2.5619999999999998E-33,1.104E-33,4.7090000000000005E-34,1.04E-33,1.8240000000000002E-32,2.1350000000000003E-34,9.131999999999999E-33,5.107E-34,2.08E-35,0.0,23.43,26.7,71.24,29.2,3.994,2.002,3.903,3.623,4.979,5.912,0.0,0.0,0.9972,0.002571,1.791E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2406,9.418,4.494,1.944,12.97,1.057,0.7782,0.2161,0.4888,0.2285,
0.0,4900.0,375.6,654.3,377.0,0.7201,30.7,39.6,36.09,50.88,59.21,0.0,257.6,1.403,8.671,8.06,2.648,7.255,16.55,15.81,34.38,26.1,0.0,257.6,1.403,8.671,8.06,2.648,7.255,16.55,15.81,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.84,10.15,6.957,321.1,2.994,2.741,3.448,3.117,4.663,0.0,26.94,24.75,29.76,130.5,130.8,0.473,0.8238,1.103,0.9394,1.166,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16E-4,0.0,827.8,219200.0,29050.0,19560.0,1156000.0,12440.0,14840.0,9317.0,12310.0,13370.0,0.0,3.431E-34,7.636E-34,2.4219999999999997E-33,1.1059999999999999E-33,4.743E-34,9.983E-34,1.8240000000000002E-32,2.125E-34,9.131E-33,5.1E-34,2.08E-35,0.0,23.43,30.06,67.72,29.35,3.909,2.002,3.903,3.623,4.979,5.912,0.0,0.0,0.977,0.02175,0.001228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3332,9.588,4.244,1.959,12.95,1.057,0.7782,0.2161,0.4888,0.2285,
0.0,4913.0,375.8,649.3,376.5,0.7217,30.68,39.66,36.09,50.92,59.21,0.0,257.7,1.4,8.652,7.961,2.648,7.25,16.55,15.81,34.38,26.1,0.0,257.7,1.4,8.652,7.961,2.648,7.25,16.55,15.81,34.38,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.74,10.2,6.889,317.4,2.976,2.716,3.404,3.088,4.621,0.0,26.94,24.26,28.73,124.0,130.8,0.4713,0.7542,1.102,0.9034,1.164,0.0,0.0,4800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-4,0.0,860.5,220200.0,27840.0,18180.0,1100000.0,11900.0,14130.0,8855.0,11720.0,12740.0,0.0,3.866E-34,7.625E-34,2.369E-33,1.102E-33,4.743E-34,9.594E-34,1.8240000000000002E-32,2.1170000000000003E-34,9.131E-33,5.095000000000001E-34,2.08E-35,0.0,24.55,30.03,67.09,28.87,3.909,2.0,3.903,3.623,4.979,5.912,0.0,0.0,0.977,0.0218,0.001231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3802,9.588,4.238,1.923,12.95,1.054,0.7774,0.2161,0.4888,0.2285,
